AddressID,CustomerID,ReceiverName,Phone,Address,PaymentMethod
1064,887,賴素卿,(06) 71788293,48641 雲林新北投街276號0樓,Apple Pay
1065,888,林怡婷,08-32595680,90095 橫山大同巷9段80號3樓,Apple Pay
1066,889,廖文欽,0918-933641,11918 桃園明德巷7段23號之2,Credit Card
1067,890,謝雅婷,0985633935,17895 牡丹自強路3段961號之4,Line Pay
1068,891,汪心怡,00 6226911,946 鳳山新北投路924號之5,Line Pay
1069,892,蔡子宸,0992001662,19173 基隆劍南街53號之7,Cash on Delivery
1070,893,林建興,030 69081501,67515 台中自強巷43號之8,Cash on Delivery
1071,894,黃佳蓉,03 7918746,59698 屏東縣奇岩巷6段443號0樓,Line Pay
1072,895,陳俊宇,0901-709562,897 板橋縣中央巷75號4樓,Cash on Delivery
1073,896,黃麗美,0971220048,633 彰化博愛街1號之4,Apple Pay
1074,896,楊淑華,00 6769143,56897 中和正義街326號3樓,Credit Card
1075,897,沈雅雯,0989-763423,95019 金門雙連巷6段93號3樓,Cash on Delivery
1076,898,陳冠廷,00 6141162,488 金門莒光街8段231號8樓,Line Pay
1077,898,羅文華,(05) 10357460,45733 古坑縣雙連路3段3號1樓,Cash on Delivery
1078,899,黃俊賢,072 69443690,408 馬公縣松山街1段9號之9,Apple Pay
1079,900,鄒俊佑,09 1321817,657 北竿文昌街18號9樓,Credit Card
1080,901,徐玉英,020 38674895,191 阿里山縣士林路7號2樓,Apple Pay
1081,902,蔡秀英,09-47135958,60237 基隆市延平街90號5樓,Line Pay
1082,903,林麗華,08 7186639,165 金門市新店街51號之3,Line Pay
1083,904,劉淑慧,04 3381706,18242 永和縣中華路843號8樓,Cash on Delivery
1084,905,黃淑慧,0982-346672,227 雲林縣古亭巷7號6樓,Line Pay
1085,905,劉淑芳,0925-351188,765 台南蘆洲街316號之2,Line Pay
1086,906,郭明輝,(07) 38229558,603 太平市東湖街443號之5,Apple Pay
1087,907,莊冠宏,0948039903,791 新竹自由街376號1樓,Cash on Delivery
1088,908,梁志成,0953507453,88960 苗栗縣育英街934號8樓,Apple Pay
1089,909,陳俊廷,04-57644668,41040 台東士林街8號6樓,Line Pay
1090,910,黃月英,0991-079768,70744 雲林縣新生巷19號2樓,Credit Card
1091,911,黃秀枝,(06) 40295867,91272 宜蘭民族路2段42號之9,Line Pay
1092,912,蕭秀雲,(09) 61328919,598 板橋市永寧巷9號之9,Cash on Delivery
1093,913,胡世明,00-44615431,89745 屏東縣龍山寺街70號之6,Cash on Delivery
1094,913,高素琴,0964-240977,995 新營市長春街41號之2,Line Pay
1095,914,郭美玉,03-62506173,29109 褒忠縣中山路7段2號之9,Cash on Delivery
1096,915,趙承恩,085 20679994,872 橫山五福街769號之3,Line Pay
1097,916,鄭碧珠,0941-602182,79813 永康學府街87號7樓,Apple Pay
1098,917,李冠廷,0989626309,80419 北港市紅樹林街82號0樓,Apple Pay
1099,917,吳秀霞,04-30858995,77985 橫山大坪街903號之7,Credit Card
1100,918,蕭月英,0910-040675,219 金門市福德巷7段8號1樓,Cash on Delivery
1101,919,郭麗玉,00 8120958,93729 朴子縣中華路65號7樓,Apple Pay
1102,920,陳俊佑,0901531088,48755 鳳山縣蘆洲路24號之0,Credit Card
1103,921,楊雅玲,(00) 50022510,177 新營市仁愛街6號0樓,Line Pay
1104,922,游俊佑,08-42393180,894 八德縣新北投街15號5樓,Line Pay
1105,923,邱素珠,0972-991040,789 豐原市新北投巷7段47號3樓,Apple Pay
1106,923,葉志豪,0917989502,546 新營市芝山街7段543號之1,Credit Card
1107,924,吳麗華,03 6257350,34297 草屯市正義街3號之7,Line Pay
1108,925,李宥辰,07-72070343,899 樹林縣新莊街934號5樓,Credit Card
1109,926,蘇義雄,0973-600579,972 永康大同路1號9樓,Credit Card
1110,927,林志宏,031 59787323,593 卑南忠義路8段80號之1,Cash on Delivery
1111,928,周美惠,0921649360,55950 新竹縣淡水路939號1樓,Line Pay
1112,929,蕭秀琴,0971-537860,33546 蘆洲縣新生巷67號之2,Apple Pay
1113,930,戴建宏,03-70187557,37120 頭份新生街99號之6,Cash on Delivery
1114,930,廖宇翔,0970-561308,63054 光復縣新埔路8號4樓,Line Pay
1115,931,陸俊宇,0980-869383,566 板橋光華街1號0樓,Cash on Delivery
1116,932,吳俊傑,00-2421604,44318 雲林縣新興街74號4樓,Cash on Delivery
1117,933,郭淑娟,(09) 82900059,845 汐止中華街79號之9,Apple Pay
1118,933,鄧美玉,05-68065327,32340 竹田市信義街8號之4,Credit Card
1119,934,陳秀玉,075 35338056,227 永康縣永安街7號之8,Line Pay
1120,935,羅麗華,0960-361150,54646 臺中市民族街1號之5,Credit Card
1121,936,蔡玉琴,092 53807763,459 新竹信義街9號3樓,Line Pay
1122,937,王信宏,00-79152060,773 新營忠孝巷6段994號之8,Line Pay
1123,938,杜宜蓁,07-3719111,188 高雄興街8號5樓,Line Pay
1124,939,高家豪,05-1187633,17421 員林市和街街1段75號1樓,Credit Card
1125,939,盧宇翔,03 3567761,694 新竹市永寧路9段172號6樓,Line Pay
1126,940,蔡明宗,(05) 81128457,988 臺中五福街46號2樓,Cash on Delivery
1127,941,謝仁傑,08 8618691,484 北港市中和巷8號4樓,Apple Pay
1128,942,侯雅雯,03-60157834,178 蘆洲小碧潭巷8號之7,Credit Card
1129,942,謝秀珠,0936647132,35785 樹林頂福州路567號9樓,Line Pay
1130,943,龔政宏,(03) 47271983,59912 雲林興街11號4樓,Credit Card
1131,944,吳宗翰,074 52762163,349 褒忠文昌路845號之5,Line Pay
1132,945,董惠玲,06 7666770,24523 永和縣華興路9段207號5樓,Apple Pay
1133,946,蔣俊雄,013 48966243,866 永和公園路1段69號9樓,Line Pay
1134,947,潘玉蘭,01-2775095,41923 北港縣延平巷49號3樓,Apple Pay
1135,947,林永昌,03-40237735,646 太平自強街27號6樓,Cash on Delivery
1136,948,林淑珍,003 97680190,29394 南投縣光明巷634號2樓,Credit Card
1137,948,孫佳蓉,06-4528363,279 南投北投巷8號4樓,Credit Card
1138,949,楊金龍,0997-344022,19776 嘉義興街8號9樓,Line Pay
1139,950,張承恩,(08) 72463274,56208 樹林縣太平巷3段11號之9,Line Pay
1140,951,張慧玲,03-7723157,47244 白沙縣仁愛路275號之6,Apple Pay
1141,952,林建銘,(08) 15489139,50085 北斗新莊街7段723號4樓,Apple Pay
1142,953,黃秀蓮,(09) 51799248,535 基隆淡水路7段60號2樓,Credit Card
1143,954,黃俊豪,00-2211797,19616 橫山市自由街5段25號5樓,Credit Card
1144,955,李秀英,0931857519,70559 草屯石牌巷8號4樓,Cash on Delivery
1145,956,胡心怡,046 15420838,34899 阿里山和街路9段157號之3,Apple Pay
1146,957,莊美娟,01-54648357,219 新竹市雙連街1號3樓,Apple Pay
1147,958,詹秀美,0926454069,79798 古坑市劍潭巷8號之1,Credit Card
1148,959,李文龍,01-10055309,456 大里縣光復街610號之3,Line Pay
1149,960,葉秀蘭,(06) 29116934,59660 桃園市福德街939號2樓,Apple Pay
1150,961,彭國華,02 3582332,736 苗栗縣迴龍巷9段771號之9,Apple Pay
1151,961,潘惠珍,(02) 26292315,260 新營新生路973號7樓,Cash on Delivery
1152,962,廖秀珠,0998478300,907 阿里山縣民富路35號之4,Cash on Delivery
1153,963,蔡建華,0935853834,423 鳳山市天母路1號之3,Cash on Delivery
1154,963,宋志遠,0911-771701,577 阿里山縣淡水路97號6樓,Line Pay
1155,964,鐘雅惠,070 83613249,538 太平新生路39號3樓,Apple Pay
1156,964,柯建宏,0912-020796,535 朴子忠義路5號之7,Line Pay
1157,965,陳品妍,0965493209,82745 屏東延平路5段150號7樓,Apple Pay
1158,966,張志強,02-7603634,49127 金門中興巷5段2號7樓,Cash on Delivery
1159,966,高宜蓁,07-60336253,16436 朴子文化街953號7樓,Cash on Delivery
1160,967,李怡君,042 72549117,61352 八德縣廣慈路374號6樓,Cash on Delivery
1161,968,田文正,08-4680571,86558 八德市公園路15號6樓,Apple Pay
1162,969,陳志強,(08) 12272948,72362 平鎮市永寧街199號之4,Credit Card
1163,969,陳俊宇,09-99293654,145 嘉義四維巷470號3樓,Cash on Delivery
1164,970,廖美珠,0915337175,49096 牡丹文化路368號6樓,Credit Card
1165,970,鄭志宏,0954509098,206 苗栗育英路3段3號5樓,Cash on Delivery
1166,971,連淑慧,(09) 46723419,51184 臺東關渡街5號之0,Line Pay
1167,972,陳文傑,(07) 90762698,422 屏東縣建國街978號之5,Credit Card
1168,973,陳淑珍,0915554681,29601 台中新生路944號3樓,Cash on Delivery
1169,974,蘇志鴻,0914052165,69125 永和南街52號之4,Apple Pay
1170,974,王國華,048 58638054,72485 阿里山永安街3號7樓,Line Pay
1171,975,賴淑玲,0931759791,74579 馬公市自由路658號4樓,Credit Card
1172,976,張怡婷,001 48990095,947 北港縣大同街916號之7,Cash on Delivery
1173,976,蕭冠霖,074 43163362,730 永康廣慈巷9號8樓,Credit Card
1174,977,田秀英,030 77173211,41619 員林市奇岩街2段8號7樓,Apple Pay
1175,978,鐘宗翰,03-37692965,71173 鳳山縣太平路1段2號之6,Line Pay
1176,979,郭家豪,05-1127073,306 澎湖育英街389號之7,Line Pay
1177,980,張志成,01 1490308,13420 台東縣光明巷18號5樓,Line Pay
1178,981,楊麗玲,0950847262,95671 白沙育英巷1號1樓,Apple Pay
1179,982,莊金蓮,0918661949,241 平鎮市蘆洲街9段648號5樓,Apple Pay
1180,983,張嘉宏,0956373125,93235 北竿龍山寺路3號之9,Line Pay
1181,984,蕭碧珠,0965-675704,41263 梅山市正義路4段5號之1,Cash on Delivery
1182,984,劉淑芬,00 9448512,434 連江縣永寧街6號之4,Cash on Delivery
1183,985,黃建宏,09 8368964,70853 樹林新生巷765號3樓,Credit Card
1184,986,陳子宸,043 33576392,417 新營縣淡水街4段603號之8,Cash on Delivery
1185,987,陳淑娟,013 75599749,67519 白沙市和街路493號之4,Credit Card
1186,988,葉金龍,06-63193631,48838 草屯景美街52號之8,Line Pay
1187,989,曾俊宏,03-9674185,86230 中和紅樹林路56號之6,Apple Pay
1188,990,劉秀美,0963-044887,442 新竹縣公園巷846號6樓,Cash on Delivery
1189,991,張靜宜,0931-904794,142 北斗市建國街25號之0,Credit Card
1190,991,林惠美,07-30970906,64907 褒忠市興街1號之1,Credit Card
1191,992,陳淑貞,(00) 70280212,57069 新北市大同街896號之2,Credit Card
1192,993,林冠廷,04 5987226,704 基隆縣林森街2段3號2樓,Line Pay
1193,994,薛秀華,0973358929,295 連江明德路61號4樓,Cash on Delivery
1194,995,徐素珍,03-10282475,78492 豐原延平路6號之7,Cash on Delivery
1195,996,吳秋香,04-67385300,51133 平鎮劍南巷302號之2,Credit Card
1196,997,楊麗美,091 98657369,884 新竹景美街665號1樓,Line Pay
1197,997,許志強,0932-002532,785 古坑動物園街33號之7,Cash on Delivery
1198,998,詹威廷,0912-671353,59997 嘉義縣大橋頭路1段75號9樓,Apple Pay
1199,998,黃文彬,0944-321069,468 桃園雙連巷8號之3,Line Pay
1200,999,王靜怡,096 15241471,542 汐止劍潭路46號4樓,Credit Card
1201,1000,林明珠,03 5216591,359 新竹光華街914號8樓,Line Pay
